haruka,はるか,はるか
thunderbird,サンダーバード,サンダーバード
kuroshio,くろしお,くろしお
tokkyu-hashidate,特急はしだて,とっきゅうはしだて
hashidate,はしだて,はしだて
biwako-express,びわこエクスプレス,びわこえくすぷれす
hida,ひだ,ひだ
shinkaisoku,新幹線,しんかんせん
miyakojikaisoku,都路快速,みやこじかいそく
