yoshidajinja,吉田神社,よしだじんじゃ
yoshida-jinja-shrine,吉田神社,よしだじんじゃ
yoshida-jinja,吉田神社,よしだじんじゃ
shinnyodo,真如堂,しんにょうどう
konkaikyomyoji,金戒光明寺,こんかいこうみょうじ
konkai-komyo-ji-temple,金戒光明寺,こんかいこうみょうじ
konkai-komyo-ji,金戒光明寺,こんかいこうみょうじ
komyoji,光明寺,こうみょうじ
komyo-ji-temple,光明寺,こうみょうじ
komyo-ji,光明寺,こうみょうじ
heianjingu,平安神宮,へいあんじんぐう
heian-jingu-shrine,平安神宮,へいあんじんぐう
heian-jingu,平安神宮,へいあんじんぐう
eikando,永観堂,えいかんどう
shorenin,青蓮院,しょうれんいん
shoren-in-temple,青蓮院,しょうれんいん
shoren-in,青蓮院,しょうれんいん
chionin,知恩院,ちおいん
chion-in-temple,知恩院,ちおいん
chion-in,知恩院,ちおいん
kodaiji,高台寺,こうだいじ
kodai-ji-temple,高台寺,こうだいじ
kodai-ji,高台寺,こうだいじ
jinushijinja,地主神社,じぬしじんじゃ
jishu-jinja-shrine,地主神社,じぬしじんじゃ
jishu-jinja,地主神社,じぬしじんじゃ
sennyuji,泉涌寺,せんにゅうじ
sennyu-ji-temple,泉涌寺,せんにゅうじ
sennyu-ji,泉涌寺,せんにゅうじ
oishijinja,大石神社,おおいしじんじゃ
oishi-jinja-shrine,大石神社,おおいしじんじゃ
oishi-jinja,大石神社,おおいしじんじゃ
kajuji,勧修寺,勧修寺
kaju-ji-temple,勧修寺,勧修寺
zuishinin,隨心院,ずいしんいん
daigoji,醍醐寺,だいごじ
daigo-ji-temple,醍醐寺,だいごじ
bishamondo,毘沙門堂,びしゃもんどう
bishamon-do,毘沙門堂,びしゃもんどう
nanzenji,南禅寺,なんぜんじ
nanzen-ji-temple,南禅寺,なんぜんじ
nanzen-ji,南禅寺,なんぜんじ
manpukuji,萬福寺,まんぷくじ
manpuku-ji-temple,萬福寺,まんぷくじ
manpuku-ji,萬福寺,まんぷくじ
mimurotoji,三室戸寺,みむろとじ
mimuroto-ji-temple,三室戸寺,みむろとじ
mimuroto-ji,三室戸寺,みむろとじ
tsugaokosanji,栂尾高山寺,つがおこうさんじ
jingoji,神護寺,じんごじ
jingo-ji-temple,神護寺,じんごじ
jingo-ji,神護寺,じんごじ
koryuji,広隆寺,こうりゅうじ
ishiyamadera,石山寺,いしやまでら
ishiyama-dera-temple,石山寺,いしやまでら
ishiyama-dera,石山寺,いしやまでら
miidera,三井寺,みいでら
mii-dera-temple,三井寺,みいでら
mii-dera,三井寺,みいでら
katadaukimido,堅田浮御堂,かただうきみどう
katata-ukimido,堅田浮御堂,かただうきみどう
mangetsuukimido,満月寺浮御堂,まんげつじうきみどう
oharasanzenin,大原三千院,おおはらさんぜんいん
hiyoshitaisha,日吉大社,ひよしたいしゃ
hiyoshi-taisha-shrine,日吉大社,ひよしたいしゃ
hiyoshi-taisha,日吉大社,ひよしたいしゃ
hinohokaiji,日野法界寺,ひのほうかいじ
hino-hokai-ji-temple,日野法界寺,ひのほうかいじ
hino-hokai-ji,日野法界寺,ひのほうかいじ
hinotanjoin,日野誕生院,ひのたんじょういん
hino-tanjo-in-temple,日野誕生院,ひのたんじょういん
hino-tanjo-in,日野誕生院,ひのたんじょういん
hokaiji,法界寺,ほうかいじ
hokai-ji-temple,法界寺,ほうかいじ
hokai-ji,法界寺,ほうかいじ
chishakuin,智積院,ちしゃくいん
chishaku-in-temple,智積院,ちしゃくいん
rokkakudo,六角堂,ろっかくどう
ebisujinja,えびす神社,えびすじんじゃ
ebisu-shrine,えびす神社,えびすじんじゃ
inkuji,印空寺,いんくうじ
senshujikyotobekkan,専修寺京都別院,せんしゅうじきょうとべついん
daisenji,大仙寺,だいせんじ
daisen-ji-temple,大仙寺,だいせんじ
daisen-ji,大仙寺,だいせんじ
ryotokuji,了徳寺,りょうとくじ
ryotoku-ji-temple,了徳寺,りょうとくじ
fukuojijinja,福王子神社,ふくおうじじんじゃ
fukuoji-jinja-shrine,福王子神社,ふくおうじじんじゃ
fukuoji-jinja,福王子神社,ふくおうじじんじゃ
akikonaishinonohaka,暲子内親王墓,あきこないしんのうのはか
genkoji,源光寺,げんこうじ
katsuranomiyain,桂宮院,かつらのみやいん
taishido,太子堂,たいしどう
sankichinarijinja,三吉稲荷, さんきちいなりじんじゃ
sankichi-inari-shrine,三吉稲荷, さんきちいなりじんじゃ
sankichi-inari,三吉稲荷, さんきちいなりじんじゃ
sarutabikojinja,猿田彦神社,さるたひこじんじゃ
nembutsuji,念仏寺,ねんぶつじ
ryuanji,龍安寺,りゅうあんじ
taizoin,退蔵院,たいぞういん
taizo-in-temple,退蔵院,たいぞういん
taizo-in,退蔵院,たいぞういん
myoshinji,妙心寺,みょうしんじ
myoshin-ji-temple,妙心寺,みょうしんじ
myoshin-ji,妙心寺,みょうしんじ
ninnaji,仁和寺,にんなじ
ninna-ji-temple,仁和寺,にんなじ
ninna-ji,仁和寺,にんなじ
horinji,法輪寺,ほうりんじ
horin-ji-temple,法輪寺,ほうりんじ
horin-ji,法輪寺,ほうりんじ
rajomonato,羅城門跡,らじょうもんあと
matsuotaisha,松尾大社,まつおたいしゃ
suzakumonato,朱雀門跡,すざくもんあと
taikyokudenato,大極殿跡,たいきょくでんあと
hyotantera,ひょうたん寺,ひょうたんてら
hyotan-ji-temple,ひょうたん寺,ひょうたんてら
hyotan-jie,ひょうたん寺,ひょうたんてら
jurakudaiato,聚楽第跡,じゅらくだいあと
daitokuji,大徳寺,だいとくじ
daisenin,大仙院,だいせんいん
daisen-in-temple,大仙院,だいせんいん
daisen-in,大仙院,だいせんいん
hoonji,報恩寺,ほうおんじ
hoon-ji-temple,報恩寺,ほうおんじ
